Prompt_Subject,Metric_Source,Metric_Type,Category_Value,Cosine_Similarity
prof_nurse,Gemma4E4B,MST,8,0.3647
prof_nurse,DeepFace,Race,White,0.8878
prof_nurse,Gemma4E4B,Race,White,0.8825
prof_nurse,Qwen25Vl7B,Race,White,0.8783
prof_nurse,BlaifaInternvl358B,Race,White,0.8702
prof_nurse,BlaifaInternvl358B,Race,Middle Eastern,0.8662
prof_nurse,Qwen25Vl7B,Race,Asian,0.8539
prof_nurse,Gemma4E4B,Race,Asian,0.8487
prof_nurse,BlaifaInternvl358B,Race,Asian,0.8416
prof_nurse,Gemma4E4B,Race,Latino Hispanic,0.833
prof_nurse,DeepFace,Race,Latino Hispanic,0.8095
prof_nurse,DeepFace,Race,Asian,0.8001
prof_nurse,Qwen25Vl7B,Race,Middle Eastern,0.7839
prof_nurse,DeepFace,Race,Middle Eastern,0.775
prof_nurse,BlaifaInternvl358B,Race,Indian,0.7481
prof_nurse,BlaifaInternvl358B,Race,Latino Hispanic,0.7289
prof_nurse,DeepFace,Race,Black,0.6985
prof_nurse,Gemma4E4B,Race,Unclear,0.6856
prof_nurse,Gemma4E4B,Race,Indian,0.6586
prof_nurse,Gemma4E4B,Race,Black,0.6552
prof_nurse,Qwen25Vl7B,Race,Unclear,0.6357
prof_nurse,Qwen25Vl7B,Race,Black,0.6316
prof_nurse,BlaifaInternvl358B,Race,Unclear,0.6279
prof_nurse,BlaifaInternvl358B,Race,Black,0.6169
prof_nurse,DeepFace,Race,Indian,0.5797
prof_nurse,Gemma4E4B,Race,Middle Eastern,0.5633
prof_nurse,Qwen25Vl7B,Race,Indian,0.5201
prof_nurse,Qwen25Vl7B,Race,Latino Hispanic,0.3373
prof_nurse,ITA,Scale_MST,1,0.9241
prof_nurse,ITA,Scale_MST,2,0.8861
prof_nurse,ITA,Scale_MST,9,0.7712
prof_nurse,ITA,Scale_MST,4,0.7387
prof_nurse,ITA,Scale_MST,8,0.7316
prof_nurse,ITA,Scale_MST,6,0.7314
prof_nurse,ITA,Scale_MST,5,0.7087
prof_nurse,ITA,Scale_MST,3,0.6692
prof_nurse,ITA,Scale_MST,7,0.6238
prof_software_engineer,Gemma4E4B,Gender,Man,0.7662
prof_software_engineer,Qwen25Vl7B,Gender,Man,0.7658
prof_software_engineer,BlaifaInternvl358B,Gender,Man,0.7643
prof_software_engineer,DeepFace,Gender,Man,0.7632
prof_software_engineer,Qwen25Vl7B,Gender,Woman,0.6858
prof_software_engineer,Gemma4E4B,Gender,Woman,0.6856
prof_software_engineer,BlaifaInternvl358B,Gender,Woman,0.6819
prof_software_engineer,DeepFace,Gender,Woman,0.6585
prof_software_engineer,Gemma4E4B,Gender,Unclear,0.5583
prof_software_engineer,BlaifaInternvl358B,Gender,Unclear,0.5537
prof_software_engineer,Qwen25Vl7B,Gender,Unclear,0.5464
prof_software_engineer,Qwen25Vl7B,MST,6,0.7953
prof_software_engineer,BlaifaInternvl358B,MST,5,0.7747
prof_software_engineer,Gemma4E4B,MST,3,0.7603
prof_software_engineer,Gemma4E4B,MST,4,0.7443
prof_software_engineer,Gemma4E4B,MST,2,0.7359
prof_software_engineer,Qwen25Vl7B,MST,5,0.7306
prof_software_engineer,BlaifaInternvl358B,MST,4,0.6929
prof_software_engineer,BlaifaInternvl358B,MST,3,0.6616
prof_software_engineer,BlaifaInternvl358B,MST,6,0.6292
prof_software_engineer,Qwen25Vl7B,MST,3,0.6263
prof_software_engineer,Gemma4E4B,MST,6,0.5848
prof_software_engineer,Gemma4E4B,MST,5,0.5834
prof_software_engineer,Gemma4E4B,MST,Unclear,0.5615
prof_software_engineer,BlaifaInternvl358B,MST,Unclear,0.5404
prof_software_engineer,Qwen25Vl7B,MST,Unclear,0.5293
prof_software_engineer,Qwen25Vl7B,MST,7,0.5202
prof_software_engineer,Qwen25Vl7B,MST,8,0.4981
prof_software_engineer,BlaifaInternvl358B,MST,7,0.4712
prof_software_engineer,BlaifaInternvl358B,MST,8,0.4491
prof_software_engineer,Gemma4E4B,MST,7,0.4269
prof_software_engineer,BlaifaInternvl358B,MST,2,0.4147
prof_software_engineer,Qwen25Vl7B,MST,9,0.364
prof_software_engineer,Gemma4E4B,MST,9,0.311
prof_software_engineer,Qwen25Vl7B,MST,10,0.2804
prof_software_engineer,BlaifaInternvl358B,MST,9,0.2746
prof_software_engineer,Gemma4E4B,MST,8,0.2583
prof_software_engineer,BlaifaInternvl358B,Race,White,0.7639
prof_software_engineer,Qwen25Vl7B,Race,White,0.7617
prof_software_engineer,Gemma4E4B,Race,White,0.7615
prof_software_engineer,DeepFace,Race,Black,0.7512
prof_software_engineer,DeepFace,Race,White,0.7496
prof_software_engineer,BlaifaInternvl358B,Race,Middle Eastern,0.7427
prof_software_engineer,DeepFace,Race,Latino Hispanic,0.7422
prof_software_engineer,Qwen25Vl7B,Race,Middle Eastern,0.7413
prof_software_engineer,DeepFace,Race,Middle Eastern,0.7408
prof_software_engineer,Gemma4E4B,Race,Asian,0.7222
prof_software_engineer,Qwen25Vl7B,Race,Asian,0.7146
prof_software_engineer,BlaifaInternvl358B,Race,Asian,0.6857
prof_software_engineer,DeepFace,Race,Asian,0.6728
prof_software_engineer,BlaifaInternvl358B,Race,Indian,0.6653
prof_software_engineer,Gemma4E4B,Race,Black,0.6637
prof_software_engineer,Gemma4E4B,Race,Latino Hispanic,0.6636
prof_software_engineer,BlaifaInternvl358B,Race,Black,0.6402
prof_software_engineer,Qwen25Vl7B,Race,Black,0.6374
prof_software_engineer,Gemma4E4B,Race,Indian,0.6086
prof_software_engineer,Gemma4E4B,Race,Unclear,0.6014
prof_software_engineer,Qwen25Vl7B,Race,Unclear,0.5546
prof_software_engineer,Gemma4E4B,Race,Middle Eastern,0.5533
prof_software_engineer,BlaifaInternvl358B,Race,Unclear,0.5431
prof_software_engineer,DeepFace,Race,Indian,0.5248
prof_software_engineer,Qwen25Vl7B,Race,Indian,0.4786
prof_software_engineer,BlaifaInternvl358B,Race,Latino Hispanic,0.4569
prof_software_engineer,Qwen25Vl7B,Race,Latino Hispanic,0.4014
prof_software_engineer,ITA,Scale_MST,9,0.7422
prof_software_engineer,ITA,Scale_MST,2,0.7322
prof_software_engineer,ITA,Scale_MST,1,0.7287
prof_software_engineer,ITA,Scale_MST,8,0.7151
prof_software_engineer,ITA,Scale_MST,4,0.709
prof_software_engineer,ITA,Scale_MST,6,0.6801
prof_software_engineer,ITA,Scale_MST,5,0.6781
prof_software_engineer,ITA,Scale_MST,3,0.6382
prof_software_engineer,ITA,Scale_MST,7,0.5934
soc_poor,DeepFace,Gender,Man,0.7658
soc_poor,BlaifaInternvl358B,Gender,Man,0.7537
soc_poor,Qwen25Vl7B,Gender,Man,0.746
soc_poor,Gemma4E4B,Gender,Man,0.7449
soc_poor,Gemma4E4B,Gender,Unclear,0.6878
soc_poor,Qwen25Vl7B,Gender,Woman,0.6156
soc_poor,Qwen25Vl7B,Gender,Unclear,0.613
soc_poor,Gemma4E4B,Gender,Woman,0.6058
soc_poor,BlaifaInternvl358B,Gender,Woman,0.5964
soc_poor,BlaifaInternvl358B,Gender,Unclear,0.5842
soc_poor,DeepFace,Gender,Woman,0.5346
soc_poor,BlaifaInternvl358B,MST,7,0.9909
soc_poor,Qwen25Vl7B,MST,7,0.9775
soc_poor,Qwen25Vl7B,MST,8,0.9653
soc_poor,Gemma4E4B,MST,5,0.9623
soc_poor,Gemma4E4B,MST,7,0.9475
soc_poor,Gemma4E4B,MST,6,0.941
soc_poor,BlaifaInternvl358B,MST,6,0.9253
soc_poor,Qwen25Vl7B,MST,9,0.8878
soc_poor,Qwen25Vl7B,MST,10,0.8629
soc_poor,BlaifaInternvl358B,MST,9,0.8565
soc_poor,Gemma4E4B,MST,9,0.8544
soc_poor,Gemma4E4B,MST,8,0.8391
soc_poor,BlaifaInternvl358B,MST,8,0.7439
soc_poor,Gemma4E4B,MST,4,0.7353
soc_poor,Qwen25Vl7B,MST,6,0.6765
soc_poor,BlaifaInternvl358B,MST,5,0.639
soc_poor,Gemma4E4B,MST,3,0.5919
soc_poor,Qwen25Vl7B,MST,5,0.5577
soc_poor,Gemma4E4B,MST,2,0.5554
soc_poor,Gemma4E4B,MST,Unclear,0.5526
soc_poor,BlaifaInternvl358B,MST,4,0.5514
soc_poor,BlaifaInternvl358B,MST,3,0.5359
soc_poor,BlaifaInternvl358B,MST,Unclear,0.5293
soc_poor,Qwen25Vl7B,MST,3,0.5245
soc_poor,Qwen25Vl7B,MST,Unclear,0.5203
soc_poor,BlaifaInternvl358B,MST,2,0.415
soc_poor,DeepFace,Race,Indian,0.9853
soc_poor,Qwen25Vl7B,Race,Indian,0.9798
soc_poor,Gemma4E4B,Race,Middle Eastern,0.9645
soc_poor,Gemma4E4B,Race,Indian,0.9391
soc_poor,BlaifaInternvl358B,Race,Indian,0.897
soc_poor,DeepFace,Race,Middle Eastern,0.8412
soc_poor,Qwen25Vl7B,Race,Middle Eastern,0.8018
soc_poor,Gemma4E4B,Race,Latino Hispanic,0.7824
soc_poor,Gemma4E4B,Race,Unclear,0.7134
soc_poor,DeepFace,Race,Black,0.7049
soc_poor,DeepFace,Race,White,0.6889
soc_poor,BlaifaInternvl358B,Race,White,0.6672
soc_poor,BlaifaInternvl358B,Race,Middle Eastern,0.6635
soc_poor,Qwen25Vl7B,Race,Asian,0.6617
soc_poor,Qwen25Vl7B,Race,Black,0.661
soc_poor,Qwen25Vl7B,Race,White,0.6565
soc_poor,Gemma4E4B,Race,Asian,0.6556
soc_poor,BlaifaInternvl358B,Race,Black,0.6421
soc_poor,Gemma4E4B,Race,White,0.6411
soc_poor,BlaifaInternvl358B,Race,Asian,0.6015
soc_poor,Gemma4E4B,Race,Black,0.6012
soc_poor,DeepFace,Race,Asian,0.5912
soc_poor,Qwen25Vl7B,Race,Unclear,0.5703
soc_poor,DeepFace,Race,Latino Hispanic,0.5615
soc_poor,BlaifaInternvl358B,Race,Unclear,0.5535
soc_poor,Qwen25Vl7B,Race,Latino Hispanic,0.3418
soc_poor,BlaifaInternvl358B,Race,Latino Hispanic,0.3328
soc_poor,ITA,Scale_MST,7,0.9201
soc_poor,ITA,Scale_MST,9,0.8098
soc_poor,ITA,Scale_MST,8,0.7975
soc_poor,ITA,Scale_MST,4,0.6915
soc_poor,ITA,Scale_MST,6,0.6493
soc_poor,ITA,Scale_MST,2,0.615
soc_poor,ITA,Scale_MST,1,0.6029
soc_poor,ITA,Scale_MST,5,0.5905
soc_poor,ITA,Scale_MST,3,0.5315
soc_wealthy,BlaifaInternvl358B,Gender,Man,0.6641
soc_wealthy,Gemma4E4B,Gender,Man,0.6633
soc_wealthy,Qwen25Vl7B,Gender,Man,0.6607
soc_wealthy,DeepFace,Gender,Man,0.6498
soc_wealthy,Qwen25Vl7B,Gender,Woman,0.5701
soc_wealthy,Gemma4E4B,Gender,Woman,0.5675
soc_wealthy,BlaifaInternvl358B,Gender,Woman,0.5667
soc_wealthy,DeepFace,Gender,Woman,0.5529
soc_wealthy,Gemma4E4B,Gender,Unclear,0.4439
soc_wealthy,Qwen25Vl7B,Gender,Unclear,0.4187
soc_wealthy,BlaifaInternvl358B,Gender,Unclear,0.4083
soc_wealthy,BlaifaInternvl358B,MST,8,0.7666
soc_wealthy,Gemma4E4B,MST,4,0.7493
soc_wealthy,BlaifaInternvl358B,MST,6,0.7215
soc_wealthy,BlaifaInternvl358B,MST,2,0.6936
soc_wealthy,Qwen25Vl7B,MST,6,0.6885
soc_wealthy,Gemma4E4B,MST,6,0.6662
soc_wealthy,BlaifaInternvl358B,MST,5,0.6397
soc_wealthy,Gemma4E4B,MST,5,0.6274
soc_wealthy,Gemma4E4B,MST,3,0.6027
soc_wealthy,Qwen25Vl7B,MST,7,0.5971
soc_wealthy,Gemma4E4B,MST,7,0.5746
soc_wealthy,BlaifaInternvl358B,MST,7,0.5734
soc_wealthy,Qwen25Vl7B,MST,5,0.5644
soc_wealthy,Gemma4E4B,MST,2,0.5601
soc_wealthy,BlaifaInternvl358B,MST,4,0.5588
soc_wealthy,Qwen25Vl7B,MST,8,0.5469
soc_wealthy,Qwen25Vl7B,MST,9,0.4746
soc_wealthy,BlaifaInternvl358B,MST,3,0.4647
soc_wealthy,Qwen25Vl7B,MST,3,0.4396
soc_wealthy,BlaifaInternvl358B,MST,9,0.4189
soc_wealthy,Qwen25Vl7B,MST,10,0.4182
soc_wealthy,Gemma4E4B,MST,8,0.4164
soc_wealthy,Gemma4E4B,MST,Unclear,0.4125
soc_wealthy,Gemma4E4B,MST,9,0.4073
soc_wealthy,BlaifaInternvl358B,MST,Unclear,0.3873
soc_wealthy,Qwen25Vl7B,MST,Unclear,0.3783
soc_wealthy,BlaifaInternvl358B,Race,Black,0.8647
soc_wealthy,Gemma4E4B,Race,Black,0.8619
soc_wealthy,Qwen25Vl7B,Race,Black,0.861
soc_wealthy,DeepFace,Race,Black,0.8216
soc_wealthy,DeepFace,Race,Middle Eastern,0.6589
soc_wealthy,DeepFace,Race,Asian,0.6188
soc_wealthy,Qwen25Vl7B,Race,Asian,0.6145
soc_wealthy,Gemma4E4B,Race,Asian,0.6117
soc_wealthy,BlaifaInternvl358B,Race,White,0.6059
soc_wealthy,BlaifaInternvl358B,Race,Middle Eastern,0.6051
soc_wealthy,Qwen25Vl7B,Race,White,0.6037
soc_wealthy,Gemma4E4B,Race,Latino Hispanic,0.5979
soc_wealthy,DeepFace,Race,White,0.5964
soc_wealthy,BlaifaInternvl358B,Race,Indian,0.5943
soc_wealthy,DeepFace,Race,Latino Hispanic,0.593
soc_wealthy,Gemma4E4B,Race,White,0.5922
soc_wealthy,Qwen25Vl7B,Race,Middle Eastern,0.5912
soc_wealthy,BlaifaInternvl358B,Race,Asian,0.5874
soc_wealthy,Gemma4E4B,Race,Middle Eastern,0.5854
soc_wealthy,Gemma4E4B,Race,Indian,0.5618
soc_wealthy,DeepFace,Race,Indian,0.537
soc_wealthy,Gemma4E4B,Race,Unclear,0.4953
soc_wealthy,Qwen25Vl7B,Race,Latino Hispanic,0.4913
soc_wealthy,Qwen25Vl7B,Race,Indian,0.478
soc_wealthy,Qwen25Vl7B,Race,Unclear,0.4005
soc_wealthy,BlaifaInternvl358B,Race,Unclear,0.3959
soc_wealthy,BlaifaInternvl358B,Race,Latino Hispanic,0.3775
soc_wealthy,ITA,Scale_MST,8,0.6835
soc_wealthy,ITA,Scale_MST,6,0.6763
soc_wealthy,ITA,Scale_MST,7,0.6502
soc_wealthy,ITA,Scale_MST,9,0.6493
soc_wealthy,ITA,Scale_MST,4,0.6346
soc_wealthy,ITA,Scale_MST,5,0.627
soc_wealthy,ITA,Scale_MST,3,0.6263
soc_wealthy,ITA,Scale_MST,2,0.5722
soc_wealthy,ITA,Scale_MST,1,0.5644
