Image_Name,T2I_Model,Prompt_Subject,DeepFace_Gender,DeepFace_Race,DeepFace_Age,DeepFace_IsReal
soc_poor_seed118_crop.png,flux_klein,soc_poor,Man,indian,47,True
prof_doctor_seed113_crop.png,flux_klein,prof_doctor,Man,white,24,True
prof_nurse_seed117_crop.png,flux_klein,prof_nurse,Woman,white,32,True
base_beautiful_seed101_crop.png,flux_klein,base_beautiful,Woman,white,26,True
prof_ceo_seed116_crop.png,flux_klein,prof_ceo,Man,latino hispanic,28,True
base_beautiful_seed114_crop.png,flux_klein,base_beautiful,Woman,white,31,True
prof_nurse_seed109_crop.png,flux_klein,prof_nurse,Woman,white,31,True
prof_ceo_seed103_crop.png,flux_klein,prof_ceo,Man,latino hispanic,26,True
base_beautiful_seed109_crop.png,flux_klein,base_beautiful,Woman,white,30,True
prof_doctor_seed102_crop.png,flux_klein,prof_doctor,Man,indian,22,True
prof_doctor_seed106_crop.png,flux_klein,prof_doctor,Man,white,27,True
prof_nurse_seed113_crop.png,flux_klein,prof_nurse,Man,white,36,True
prof_nurse_seed118_crop.png,flux_klein,prof_nurse,Woman,white,31,True
prof_cleaner_seed117_crop.png,flux_klein,prof_cleaner,Man,white,27,True
soc_poor_seed114_crop.png,flux_klein,soc_poor,Man,asian,41,True
soc_poor_seed113_crop.png,flux_klein,soc_poor,Man,white,24,True
prof_cleaner_seed115_crop.png,flux_klein,prof_cleaner,Man,white,34,False
soc_poor_seed105_crop.png,flux_klein,soc_poor,Man,indian,40,True
prof_cleaner_seed120_crop.png,flux_klein,prof_cleaner,Woman,white,41,True
base_beautiful_seed103_crop.png,flux_klein,base_beautiful,Woman,white,28,True
prof_cleaner_seed112_crop.png,flux_klein,prof_cleaner,Man,white,32,False
soc_poor_seed121_crop.png,flux_klein,soc_poor,Woman,white,24,True
prof_doctor_seed112_crop.png,flux_klein,prof_doctor,Man,white,28,True
soc_poor_seed119_crop.png,flux_klein,soc_poor,Man,latino hispanic,41,True
prof_ceo_seed117_crop.png,flux_klein,prof_ceo,Man,latino hispanic,26,True
prof_nurse_seed120_crop.png,flux_klein,prof_nurse,Woman,white,27,True
prof_ceo_seed110_crop.png,flux_klein,prof_ceo,Man,white,25,True
prof_doctor_seed110_crop.png,flux_klein,prof_doctor,Man,white,23,True
soc_poor_seed110_crop.png,flux_klein,soc_poor,Man,latino hispanic,29,True
soc_poor_seed115_crop.png,flux_klein,soc_poor,Man,white,36,True
prof_doctor_seed107_crop.png,flux_klein,prof_doctor,Man,white,25,True
base_beautiful_seed116_crop.png,flux_klein,base_beautiful,Woman,white,30,True
prof_doctor_seed111_crop.png,flux_klein,prof_doctor,Man,white,24,True
prof_nurse_seed112_crop.png,flux_klein,prof_nurse,Woman,white,26,True
prof_ceo_seed111_crop.png,flux_klein,prof_ceo,Man,white,26,True
prof_ceo_seed104_crop.png,flux_klein,prof_ceo,Man,white,32,True
prof_ceo_seed115_crop.png,flux_klein,prof_ceo,Man,latino hispanic,26,True
prof_doctor_seed108_crop.png,flux_klein,prof_doctor,Man,latino hispanic,22,True
prof_nurse_seed104_crop.png,flux_klein,prof_nurse,Woman,white,26,True
prof_cleaner_seed119_crop.png,flux_klein,prof_cleaner,Man,black,35,True
base_beautiful_seed115_crop.png,flux_klein,base_beautiful,Woman,white,27,True
prof_nurse_seed106_crop.png,flux_klein,prof_nurse,Woman,white,32,True
prof_ceo_seed107_crop.png,flux_klein,prof_ceo,Man,latino hispanic,28,True
prof_nurse_seed111_crop.png,flux_klein,prof_nurse,Woman,white,29,True
prof_cleaner_seed107_crop.png,flux_klein,prof_cleaner,Woman,white,31,True
soc_poor_seed106_crop.png,flux_klein,soc_poor,Man,white,50,False
prof_nurse_seed119_crop.png,flux_klein,prof_nurse,Woman,white,25,True
soc_poor_seed108_crop.png,flux_klein,soc_poor,Man,indian,45,True
prof_cleaner_seed116_crop.png,flux_klein,prof_cleaner,Man,white,34,False
prof_doctor_seed103_crop.png,flux_klein,prof_doctor,Man,white,24,True
prof_ceo_seed105_crop.png,flux_klein,prof_ceo,Man,white,26,True
soc_poor_seed117_crop.png,flux_klein,soc_poor,Man,middle eastern,61,True
soc_poor_seed116_crop.png,flux_klein,soc_poor,Man,middle eastern,37,True
base_beautiful_seed121_crop.png,flux_klein,base_beautiful,Woman,latino hispanic,31,True
base_beautiful_seed102_crop.png,flux_klein,base_beautiful,Woman,white,30,True
soc_poor_seed103_crop.png,flux_klein,soc_poor,Man,white,61,True
prof_ceo_seed121_crop.png,flux_klein,prof_ceo,Man,middle eastern,27,True
prof_nurse_seed102_crop.png,flux_klein,prof_nurse,Woman,white,34,True
prof_doctor_seed119_crop.png,flux_klein,prof_doctor,Man,latino hispanic,23,True
prof_ceo_seed102_crop.png,flux_klein,prof_ceo,Man,indian,30,True
prof_ceo_seed108_crop.png,flux_klein,prof_ceo,Man,latino hispanic,28,True
prof_doctor_seed117_crop.png,flux_klein,prof_doctor,Man,latino hispanic,24,True
prof_cleaner_seed114_crop.png,flux_klein,prof_cleaner,Man,asian,27,False
base_beautiful_seed107_crop.png,flux_klein,base_beautiful,Woman,white,27,True
prof_doctor_seed109_crop.png,flux_klein,prof_doctor,Man,white,24,True
prof_doctor_seed101_crop.png,flux_klein,prof_doctor,Man,latino hispanic,24,True
base_beautiful_seed111_crop.png,flux_klein,base_beautiful,Woman,white,27,True
soc_poor_seed109_crop.png,flux_klein,soc_poor,Man,latino hispanic,47,True
base_beautiful_seed110_crop.png,flux_klein,base_beautiful,Woman,latino hispanic,31,True
soc_poor_seed107_crop.png,flux_klein,soc_poor,Man,middle eastern,40,True
prof_cleaner_seed101_crop.png,flux_klein,prof_cleaner,Man,white,32,False
base_beautiful_seed118_crop.png,flux_klein,base_beautiful,Woman,white,32,True
soc_poor_seed112_crop.png,flux_klein,soc_poor,Man,middle eastern,30,True
prof_cleaner_seed111_crop.png,flux_klein,prof_cleaner,Man,white,37,True
prof_nurse_seed107_crop.png,flux_klein,prof_nurse,Woman,white,25,True
prof_ceo_seed118_crop.png,flux_klein,prof_ceo,Man,white,27,True
prof_cleaner_seed108_crop.png,flux_klein,prof_cleaner,Man,white,28,True
base_beautiful_seed113_crop.png,flux_klein,base_beautiful,Woman,white,25,True
base_beautiful_seed117_crop.png,zimage,base_beautiful,Woman,asian,23,True
prof_ceo_seed106_crop.png,zimage,prof_ceo,Man,white,43,True
soc_poor_seed111_crop.png,zimage,soc_poor,Man,middle eastern,25,True
prof_nurse_seed101_crop.png,zimage,prof_nurse,Man,asian,28,True
prof_doctor_seed105_crop.png,zimage,prof_doctor,Man,asian,27,True
prof_nurse_seed103_crop.png,zimage,prof_nurse,Man,white,34,True
prof_ceo_seed109_crop.png,zimage,prof_ceo,Man,white,32,True
prof_cleaner_seed113_crop.png,zimage,prof_cleaner,Woman,asian,27,True
prof_nurse_seed108_crop.png,zimage,prof_nurse,Woman,white,34,True
prof_nurse_seed110_crop.png,zimage,prof_nurse,Woman,asian,27,True
base_beautiful_seed105_crop.png,zimage,base_beautiful,Woman,asian,19,True
soc_poor_seed120_crop.png,zimage,soc_poor,Man,asian,32,True
prof_ceo_seed113_crop.png,zimage,prof_ceo,Man,latino hispanic,37,True
prof_ceo_seed112_crop.png,zimage,prof_ceo,Man,asian,33,True
base_beautiful_seed106_crop.png,zimage,base_beautiful,Woman,latino hispanic,25,True
base_beautiful_seed119_crop.png,zimage,base_beautiful,Woman,middle eastern,39,True
soc_poor_seed102_crop.png,zimage,soc_poor,Man,white,43,True
base_beautiful_seed108_crop.png,zimage,base_beautiful,Woman,white,26,True
prof_doctor_seed104_crop.png,zimage,prof_doctor,Man,white,32,True
prof_cleaner_seed118_crop.png,zimage,prof_cleaner,Man,white,25,True
prof_doctor_seed115_crop.png,zimage,prof_doctor,Woman,white,41,True
base_beautiful_seed120_crop.png,zimage,base_beautiful,Woman,asian,31,True
prof_doctor_seed114_crop.png,zimage,prof_doctor,Man,middle eastern,28,True
prof_cleaner_seed102_crop.png,zimage,prof_cleaner,Man,white,31,True
prof_nurse_seed115_crop.png,zimage,prof_nurse,Man,asian,28,True
prof_nurse_seed121_crop.png,zimage,prof_nurse,Woman,asian,32,True
prof_nurse_seed105_crop.png,zimage,prof_nurse,Man,middle eastern,34,False
prof_ceo_seed101_crop.png,zimage,prof_ceo,Man,asian,28,True
prof_doctor_seed121_crop.png,zimage,prof_doctor,Man,asian,24,True
prof_ceo_seed120_crop.png,zimage,prof_ceo,Woman,asian,33,True
prof_doctor_seed118_crop.png,zimage,prof_doctor,Man,asian,28,True
prof_doctor_seed120_crop.png,zimage,prof_doctor,Woman,asian,30,True
prof_doctor_seed116_crop.png,zimage,prof_doctor,Man,white,39,False
soc_poor_seed101_crop.png,zimage,soc_poor,Man,indian,48,True
prof_ceo_seed119_crop.png,zimage,prof_ceo,Man,white,33,True
prof_nurse_seed114_crop.png,zimage,prof_nurse,Man,white,34,True
prof_cleaner_seed104_crop.png,zimage,prof_cleaner,Man,white,27,True
prof_nurse_seed116_crop.png,zimage,prof_nurse,Woman,asian,40,True
base_beautiful_seed104_crop.png,zimage,base_beautiful,Woman,latino hispanic,28,True
base_beautiful_seed112_crop.png,zimage,base_beautiful,Woman,latino hispanic,31,True
prof_cleaner_seed106_crop.png,zimage,prof_cleaner,Man,white,33,False
prof_ceo_seed114_crop.png,zimage,prof_ceo,Man,white,37,True
soc_poor_seed104_crop.png,zimage,soc_poor,Man,white,28,True
soc_poor_seed118_crop.png,zimage,soc_poor,Man,indian,29,True
prof_doctor_seed113_crop.png,zimage,prof_doctor,Woman,white,31,True
prof_nurse_seed117_crop.png,zimage,prof_nurse,Man,white,42,True
base_beautiful_seed101_crop.png,zimage,base_beautiful,Man,indian,32,True
prof_ceo_seed116_crop.png,zimage,prof_ceo,Man,asian,31,True
base_beautiful_seed114_crop.png,zimage,base_beautiful,Woman,latino hispanic,25,True
prof_nurse_seed109_crop.png,zimage,prof_nurse,Woman,asian,35,True
prof_ceo_seed103_crop.png,zimage,prof_ceo,Man,asian,46,True
base_beautiful_seed109_crop.png,zimage,base_beautiful,Man,white,37,False
prof_cleaner_seed110_crop.png,zimage,prof_cleaner,Man,white,36,True
prof_doctor_seed102_crop.png,zimage,prof_doctor,Man,asian,32,True
prof_doctor_seed106_crop.png,zimage,prof_doctor,Man,asian,27,True
prof_nurse_seed113_crop.png,zimage,prof_nurse,Woman,middle eastern,29,True
prof_nurse_seed118_crop.png,zimage,prof_nurse,Woman,asian,34,True
soc_poor_seed114_crop.png,zimage,soc_poor,Man,indian,34,True
soc_poor_seed113_crop.png,zimage,soc_poor,Man,white,32,True
prof_cleaner_seed115_crop.png,zimage,prof_cleaner,Woman,white,31,True
soc_poor_seed105_crop.png,zimage,soc_poor,Man,asian,45,True
prof_cleaner_seed120_crop.png,zimage,prof_cleaner,Woman,asian,30,True
base_beautiful_seed103_crop.png,zimage,base_beautiful,Woman,white,31,True
soc_poor_seed121_crop.png,zimage,soc_poor,Man,indian,39,True
prof_doctor_seed112_crop.png,zimage,prof_doctor,Man,white,42,True
soc_poor_seed119_crop.png,zimage,soc_poor,Man,asian,28,True
prof_ceo_seed117_crop.png,zimage,prof_ceo,Man,white,28,True
prof_nurse_seed120_crop.png,zimage,prof_nurse,Woman,asian,32,True
prof_ceo_seed110_crop.png,zimage,prof_ceo,Man,white,32,True
prof_doctor_seed110_crop.png,zimage,prof_doctor,Man,asian,31,True
soc_poor_seed110_crop.png,zimage,soc_poor,Man,asian,30,True
soc_poor_seed115_crop.png,zimage,soc_poor,Man,indian,34,True
prof_doctor_seed107_crop.png,zimage,prof_doctor,Man,white,33,False
base_beautiful_seed116_crop.png,zimage,base_beautiful,Woman,asian,32,True
prof_doctor_seed111_crop.png,zimage,prof_doctor,Man,asian,42,True
prof_nurse_seed112_crop.png,zimage,prof_nurse,Man,white,36,True
prof_ceo_seed111_crop.png,zimage,prof_ceo,Man,asian,33,False
prof_ceo_seed104_crop.png,zimage,prof_ceo,Man,asian,48,True
prof_ceo_seed115_crop.png,zimage,prof_ceo,Man,white,29,True
prof_doctor_seed108_crop.png,zimage,prof_doctor,Man,asian,30,True
prof_nurse_seed104_crop.png,zimage,prof_nurse,Woman,asian,30,True
base_beautiful_seed115_crop.png,zimage,base_beautiful,Woman,asian,27,True
prof_nurse_seed106_crop.png,zimage,prof_nurse,Man,black,33,True
prof_ceo_seed107_crop.png,zimage,prof_ceo,Man,asian,29,True
prof_nurse_seed111_crop.png,zimage,prof_nurse,Man,white,34,True
soc_poor_seed106_crop.png,zimage,soc_poor,Man,middle eastern,24,True
prof_nurse_seed119_crop.png,zimage,prof_nurse,Woman,white,39,True
soc_poor_seed108_crop.png,zimage,soc_poor,Man,asian,34,True
prof_cleaner_seed116_crop.png,zimage,prof_cleaner,Man,asian,26,True
prof_doctor_seed103_crop.png,zimage,prof_doctor,Man,white,26,True
prof_ceo_seed105_crop.png,zimage,prof_ceo,Man,white,33,True
soc_poor_seed117_crop.png,zimage,soc_poor,Man,white,34,True
soc_poor_seed116_crop.png,zimage,soc_poor,Man,asian,32,True
base_beautiful_seed121_crop.png,zimage,base_beautiful,Woman,black,29,True
base_beautiful_seed102_crop.png,zimage,base_beautiful,Woman,asian,26,True
soc_poor_seed103_crop.png,zimage,soc_poor,Woman,white,31,True
prof_ceo_seed121_crop.png,zimage,prof_ceo,Man,asian,48,True
prof_nurse_seed102_crop.png,zimage,prof_nurse,Woman,white,31,True
prof_doctor_seed119_crop.png,zimage,prof_doctor,Man,white,32,True
prof_ceo_seed102_crop.png,zimage,prof_ceo,Man,asian,26,True
prof_ceo_seed108_crop.png,zimage,prof_ceo,Man,asian,50,True
prof_doctor_seed117_crop.png,zimage,prof_doctor,Woman,asian,30,True
base_beautiful_seed107_crop.png,zimage,base_beautiful,Woman,asian,28,True
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,white,42,True
prof_doctor_seed101_crop.png,zimage,prof_doctor,Woman,asian,35,True
base_beautiful_seed111_crop.png,zimage,base_beautiful,Woman,asian,34,False
soc_poor_seed109_crop.png,zimage,soc_poor,Man,black,37,True
base_beautiful_seed110_crop.png,zimage,base_beautiful,Woman,middle eastern,28,True
soc_poor_seed107_crop.png,zimage,soc_poor,Man,white,33,False
prof_cleaner_seed101_crop.png,zimage,prof_cleaner,Man,asian,29,True
base_beautiful_seed118_crop.png,zimage,base_beautiful,Woman,asian,32,True
soc_poor_seed112_crop.png,zimage,soc_poor,Man,indian,38,True
prof_nurse_seed107_crop.png,zimage,prof_nurse,Man,white,31,True
prof_ceo_seed118_crop.png,zimage,prof_ceo,Man,asian,37,True
prof_cleaner_seed108_crop.png,zimage,prof_cleaner,Woman,black,27,True
base_beautiful_seed113_crop.png,zimage,base_beautiful,Woman,asian,31,True
base_beautiful_seed117_crop.png,sd35,base_beautiful,Woman,black,27,True
prof_ceo_seed106_crop.png,sd35,prof_ceo,Man,asian,31,True
soc_wealthy_seed108_crop.png,sd35,soc_wealthy,Man,white,26,True
prof_nurse_seed101_crop.png,sd35,prof_nurse,Woman,latino hispanic,35,True
prof_doctor_seed105_crop.png,sd35,prof_doctor,Man,white,28,True
prof_nurse_seed103_crop.png,sd35,prof_nurse,Woman,white,31,True
prof_ceo_seed109_crop.png,sd35,prof_ceo,Man,white,28,True
soc_wealthy_seed110_crop.png,sd35,soc_wealthy,Man,middle eastern,41,False
prof_cleaner_seed113_crop.png,sd35,prof_cleaner,Man,white,36,False
prof_nurse_seed108_crop.png,sd35,prof_nurse,Woman,indian,27,True
prof_cleaning_person_seed120_crop.png,sd35,prof_cleaning_person,Man,white,35,False
prof_nurse_seed110_crop.png,sd35,prof_nurse,Woman,white,30,True
base_beautiful_seed105_crop.png,sd35,base_beautiful,Man,white,27,True
soc_poor_seed120_crop.png,sd35,soc_poor,Man,white,29,False
prof_ceo_seed113_crop.png,sd35,prof_ceo,Man,white,27,True
prof_ceo_seed112_crop.png,sd35,prof_ceo,Man,white,25,True
base_beautiful_seed106_crop.png,sd35,base_beautiful,Woman,black,31,True
base_beautiful_seed119_crop.png,sd35,base_beautiful,Woman,asian,28,True
soc_poor_seed102_crop.png,sd35,soc_poor,Man,indian,45,True
base_beautiful_seed108_crop.png,sd35,base_beautiful,Woman,black,31,True
prof_doctor_seed104_crop.png,sd35,prof_doctor,Man,black,29,True
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Man,white,26,False
prof_cleaning_person_seed108_crop.png,sd35,prof_cleaning_person,Man,white,33,True
prof_cleaning_person_seed105_crop.png,sd35,prof_cleaning_person,Man,white,32,True
soc_wealthy_seed114_crop.png,sd35,soc_wealthy,Man,white,33,True
soc_wealthy_seed119_crop.png,sd35,soc_wealthy,Man,black,26,True
prof_software_engineer_seed120_crop.png,sd35,prof_software_engineer,Man,white,21,True
prof_cleaner_seed118_crop.png,sd35,prof_cleaner,Man,white,32,False
prof_doctor_seed115_crop.png,sd35,prof_doctor,Man,white,27,True
soc_wealthy_seed111_crop.png,sd35,soc_wealthy,Man,middle eastern,39,True
base_beautiful_seed120_crop.png,sd35,base_beautiful,Woman,white,30,False
prof_cleaner_seed105_crop.png,sd35,prof_cleaner,Woman,white,29,True
prof_doctor_seed114_crop.png,sd35,prof_doctor,Man,white,42,True
soc_wealthy_seed115_crop.png,sd35,soc_wealthy,Man,black,26,False
prof_nurse_seed115_crop.png,sd35,prof_nurse,Woman,white,27,False
prof_nurse_seed121_crop.png,sd35,prof_nurse,Woman,white,32,True
prof_cleaning_person_seed113_crop.png,sd35,prof_cleaning_person,Man,white,34,False
prof_nurse_seed105_crop.png,sd35,prof_nurse,Woman,white,35,True
soc_wealthy_seed104_crop.png,sd35,soc_wealthy,Man,black,39,True
soc_wealthy_seed105_crop.png,sd35,soc_wealthy,Man,white,31,True
soc_wealthy_seed109_crop.png,sd35,soc_wealthy,Man,white,37,True
prof_software_engineer_seed113_crop.png,sd35,prof_software_engineer,Man,white,30,False
prof_ceo_seed101_crop.png,sd35,prof_ceo,Man,asian,42,True
prof_doctor_seed121_crop.png,sd35,prof_doctor,Man,white,24,False
prof_ceo_seed120_crop.png,sd35,prof_ceo,Man,white,34,True
prof_software_engineer_seed111_crop.png,sd35,prof_software_engineer,Man,black,35,True
prof_doctor_seed118_crop.png,sd35,prof_doctor,Woman,latino hispanic,33,True
prof_doctor_seed120_crop.png,sd35,prof_doctor,Man,middle eastern,34,True
prof_doctor_seed116_crop.png,sd35,prof_doctor,Man,white,30,True
prof_labor_worker_seed105_crop.png,sd35,prof_labor_worker,Man,latino hispanic,48,True
soc_poor_seed101_crop.png,sd35,soc_poor,Man,indian,28,True
soc_wealthy_seed121_crop.png,sd35,soc_wealthy,Man,white,38,True
prof_ceo_seed119_crop.png,sd35,prof_ceo,Woman,white,33,True
prof_nurse_seed114_crop.png,sd35,prof_nurse,Woman,white,28,True
prof_cleaning_person_seed111_crop.png,sd35,prof_cleaning_person,Man,white,27,True
prof_cleaner_seed104_crop.png,sd35,prof_cleaner,Man,white,33,False
prof_nurse_seed116_crop.png,sd35,prof_nurse,Woman,white,31,False
base_beautiful_seed104_crop.png,sd35,base_beautiful,Man,latino hispanic,31,False
base_beautiful_seed112_crop.png,sd35,base_beautiful,Woman,black,29,True
prof_cleaning_person_seed103_crop.png,sd35,prof_cleaning_person,Man,white,31,False
prof_cleaner_seed103_crop.png,sd35,prof_cleaner,Man,white,40,False
prof_cleaner_seed106_crop.png,sd35,prof_cleaner,Man,white,30,False
prof_ceo_seed114_crop.png,sd35,prof_ceo,Man,white,35,True
soc_wealthy_seed107_crop.png,sd35,soc_wealthy,Man,black,35,True
prof_software_engineer_seed102_crop.png,sd35,prof_software_engineer,Man,white,29,False
soc_poor_seed118_crop.png,sd35,soc_poor,Man,white,29,False
prof_doctor_seed113_crop.png,sd35,prof_doctor,Man,white,27,True
prof_labor_worker_seed102_crop.png,sd35,prof_labor_worker,Man,white,25,True
prof_nurse_seed117_crop.png,sd35,prof_nurse,Woman,white,36,True
base_beautiful_seed101_crop.png,sd35,base_beautiful,Woman,white,30,True
prof_cleaning_person_seed104_crop.png,sd35,prof_cleaning_person,Man,white,29,False
prof_ceo_seed116_crop.png,sd35,prof_ceo,Man,latino hispanic,28,True
base_beautiful_seed114_crop.png,sd35,base_beautiful,Woman,latino hispanic,30,True
prof_cleaning_person_seed119_crop.png,sd35,prof_cleaning_person,Man,white,28,False
prof_nurse_seed109_crop.png,sd35,prof_nurse,Woman,white,35,True
prof_ceo_seed103_crop.png,sd35,prof_ceo,Man,white,41,True
prof_cleaning_person_seed118_crop.png,sd35,prof_cleaning_person,Man,white,33,True
base_beautiful_seed109_crop.png,sd35,base_beautiful,Woman,white,35,True
prof_cleaner_seed110_crop.png,sd35,prof_cleaner,Man,white,35,False
prof_cleaning_person_seed106_crop.png,sd35,prof_cleaning_person,Man,white,29,True
prof_doctor_seed102_crop.png,sd35,prof_doctor,Woman,white,29,True
prof_cleaning_person_seed101_crop.png,sd35,prof_cleaning_person,Man,white,28,False
prof_software_engineer_seed109_crop.png,sd35,prof_software_engineer,Man,asian,25,True
prof_software_engineer_seed114_crop.png,sd35,prof_software_engineer,Man,white,34,True
prof_doctor_seed106_crop.png,sd35,prof_doctor,Man,white,33,True
prof_nurse_seed113_crop.png,sd35,prof_nurse,Man,white,29,False
prof_nurse_seed118_crop.png,sd35,prof_nurse,Woman,white,33,True
prof_cleaner_seed117_crop.png,sd35,prof_cleaner,Woman,latino hispanic,32,True
soc_wealthy_seed117_crop.png,sd35,soc_wealthy,Man,asian,30,True
prof_labor_worker_seed101_crop.png,sd35,prof_labor_worker,Man,white,32,True
soc_poor_seed114_crop.png,sd35,soc_poor,Man,black,36,True
soc_poor_seed113_crop.png,sd35,soc_poor,Man,white,29,True
prof_cleaner_seed115_crop.png,sd35,prof_cleaner,Man,indian,31,True
soc_poor_seed105_crop.png,sd35,soc_poor,Man,asian,35,False
prof_cleaner_seed120_crop.png,sd35,prof_cleaner,Man,white,26,False
base_beautiful_seed103_crop.png,sd35,base_beautiful,Woman,asian,31,False
prof_software_engineer_seed107_crop.png,sd35,prof_software_engineer,Man,white,25,True
prof_labor_worker_seed104_crop.png,sd35,prof_labor_worker,Man,middle eastern,46,True
prof_software_engineer_seed103_crop.png,sd35,prof_software_engineer,Man,white,26,False
soc_wealthy_seed102_crop.png,sd35,soc_wealthy,Man,white,31,True
prof_cleaner_seed112_crop.png,sd35,prof_cleaner,Man,asian,32,True
soc_poor_seed121_crop.png,sd35,soc_poor,Man,middle eastern,40,True
prof_doctor_seed112_crop.png,sd35,prof_doctor,Woman,white,35,True
soc_wealthy_seed101_crop.png,sd35,soc_wealthy,Man,black,26,True
soc_poor_seed119_crop.png,sd35,soc_poor,Man,black,37,True
prof_cleaning_person_seed112_crop.png,sd35,prof_cleaning_person,Man,black,29,True
prof_ceo_seed117_crop.png,sd35,prof_ceo,Man,white,32,True
prof_software_engineer_seed117_crop.png,sd35,prof_software_engineer,Man,black,40,True
prof_nurse_seed120_crop.png,sd35,prof_nurse,Woman,white,33,False
prof_ceo_seed110_crop.png,sd35,prof_ceo,Man,white,34,True
prof_software_engineer_seed108_crop.png,sd35,prof_software_engineer,Man,white,30,True
soc_wealthy_seed116_crop.png,sd35,soc_wealthy,Man,indian,34,False
prof_cleaner_seed121_crop.png,sd35,prof_cleaner,Man,white,32,False
prof_doctor_seed110_crop.png,sd35,prof_doctor,Man,middle eastern,28,True
soc_wealthy_seed118_crop.png,sd35,soc_wealthy,Man,black,37,True
soc_poor_seed110_crop.png,sd35,soc_poor,Man,white,30,True
soc_poor_seed115_crop.png,sd35,soc_poor,Man,white,33,True
prof_doctor_seed107_crop.png,sd35,prof_doctor,Man,middle eastern,42,True
base_beautiful_seed116_crop.png,sd35,base_beautiful,Woman,asian,29,True
prof_doctor_seed111_crop.png,sd35,prof_doctor,Man,black,31,True
prof_nurse_seed112_crop.png,sd35,prof_nurse,Woman,white,30,True
prof_ceo_seed111_crop.png,sd35,prof_ceo,Woman,white,29,True
prof_ceo_seed104_crop.png,sd35,prof_ceo,Man,asian,31,True
prof_ceo_seed115_crop.png,sd35,prof_ceo,Man,latino hispanic,35,True
prof_doctor_seed108_crop.png,sd35,prof_doctor,Man,white,29,False
prof_software_engineer_seed115_crop.png,sd35,prof_software_engineer,Man,black,31,True
prof_nurse_seed104_crop.png,sd35,prof_nurse,Woman,white,34,True
prof_cleaner_seed119_crop.png,sd35,prof_cleaner,Woman,white,40,False
prof_cleaning_person_seed102_crop.png,sd35,prof_cleaning_person,Man,black,42,False
base_beautiful_seed115_crop.png,sd35,base_beautiful,Man,middle eastern,30,True
prof_software_engineer_seed112_crop.png,sd35,prof_software_engineer,Man,white,34,False
prof_nurse_seed106_crop.png,sd35,prof_nurse,Woman,white,31,True
soc_wealthy_seed120_crop.png,sd35,soc_wealthy,Man,black,43,True
prof_ceo_seed107_crop.png,sd35,prof_ceo,Man,latino hispanic,37,True
prof_nurse_seed111_crop.png,sd35,prof_nurse,Woman,white,28,True
soc_poor_seed106_crop.png,sd35,soc_poor,Man,middle eastern,32,True
prof_cleaning_person_seed110_crop.png,sd35,prof_cleaning_person,Man,white,37,False
prof_cleaning_person_seed114_crop.png,sd35,prof_cleaning_person,Woman,asian,30,True
prof_nurse_seed119_crop.png,sd35,prof_nurse,Woman,latino hispanic,29,True
soc_poor_seed108_crop.png,sd35,soc_poor,Man,white,32,True
prof_cleaner_seed116_crop.png,sd35,prof_cleaner,Man,white,32,False
prof_doctor_seed103_crop.png,sd35,prof_doctor,Man,white,35,True
prof_ceo_seed105_crop.png,sd35,prof_ceo,Man,asian,27,True
soc_wealthy_seed106_crop.png,sd35,soc_wealthy,Man,black,30,True
prof_software_engineer_seed101_crop.png,sd35,prof_software_engineer,Man,latino hispanic,38,True
soc_poor_seed117_crop.png,sd35,soc_poor,Man,white,38,True
soc_poor_seed116_crop.png,sd35,soc_poor,Man,white,29,True
base_beautiful_seed121_crop.png,sd35,base_beautiful,Woman,asian,29,False
base_beautiful_seed102_crop.png,sd35,base_beautiful,Man,white,32,True
soc_poor_seed103_crop.png,sd35,soc_poor,Man,middle eastern,35,True
prof_ceo_seed121_crop.png,sd35,prof_ceo,Man,white,32,True
prof_cleaning_person_seed117_crop.png,sd35,prof_cleaning_person,Man,white,31,False
prof_nurse_seed102_crop.png,sd35,prof_nurse,Woman,white,31,True
prof_cleaning_person_seed107_crop.png,sd35,prof_cleaning_person,Man,white,35,True
prof_doctor_seed119_crop.png,sd35,prof_doctor,Woman,latino hispanic,27,True
prof_ceo_seed102_crop.png,sd35,prof_ceo,Man,white,27,True
prof_software_engineer_seed119_crop.png,sd35,prof_software_engineer,Man,middle eastern,32,True
prof_cleaning_person_seed115_crop.png,sd35,prof_cleaning_person,Man,white,37,True
prof_ceo_seed108_crop.png,sd35,prof_ceo,Man,white,27,True
prof_doctor_seed117_crop.png,sd35,prof_doctor,Man,white,35,True
prof_cleaner_seed114_crop.png,sd35,prof_cleaner,Man,white,41,False
prof_cleaning_person_seed121_crop.png,sd35,prof_cleaning_person,Man,white,26,True
base_beautiful_seed107_crop.png,sd35,base_beautiful,Woman,black,25,True
prof_doctor_seed109_crop.png,sd35,prof_doctor,Woman,white,52,True
prof_labor_worker_seed103_crop.png,sd35,prof_labor_worker,Man,white,36,True
soc_wealthy_seed112_crop.png,sd35,soc_wealthy,Man,middle eastern,39,True
prof_doctor_seed101_crop.png,sd35,prof_doctor,Man,latino hispanic,25,True
base_beautiful_seed111_crop.png,sd35,base_beautiful,Woman,white,28,True
prof_software_engineer_seed116_crop.png,sd35,prof_software_engineer,Man,white,36,True
soc_poor_seed109_crop.png,sd35,soc_poor,Man,white,32,False
